 round 1 : target (234,126) 0.0 ; plane (127,127) 2 ; prop (0,0) 0 ;  [ HP 200.0 pos (127,127) color 1 A L0 S0 PA0 PH1 AC0(0) ]  [ HP 200.0 pos (127,127) color 1 A L0 S0 PA0 PH1 AC0(0) ] 
 round 105 : target (178,45) 10.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 125.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 125.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 106 : target (178,45) 9.6 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 124.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 124.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 107 : target (178,45) 9.2 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 123.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 123.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 108 : target (178,45) 8.8 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 122.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 122.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 109 : target (178,45) 8.4 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 121.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 121.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 110 : target (178,45) 8.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 120.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 120.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 111 : target (178,45) 7.6 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 119.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 119.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 112 : target (178,45) 7.2 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 118.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 118.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 113 : target (178,45) 6.8 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 117.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 117.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 114 : target (178,45) 6.4 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 116.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 116.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 115 : target (178,45) 6.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 115.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 115.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 116 : target (178,45) 5.6 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 114.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 114.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 117 : target (178,45) 5.2 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 113.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 113.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 118 : target (178,45) 4.8 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 112.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 112.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 119 : target (178,45) 4.4 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 111.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 111.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 120 : target (178,45) 4.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 110.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 110.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 121 : target (178,45) 3.6 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 109.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 109.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 122 : target (178,45) 3.2 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 108.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 108.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 123 : target (178,45) 2.8 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 107.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 107.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 124 : target (178,45) 2.4 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 106.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 106.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 125 : target (178,45) 2.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 105.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 105.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 126 : target (178,45) 1.6 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 104.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 104.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 127 : target (178,45) 1.2 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 103.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 103.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 128 : target (178,45) 0.8 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 102.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 102.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 129 : target (178,45) 0.4 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 101.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 101.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 130 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 100.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ]  [ HP 100.0 pos (127,127) color 1 A L1 S0 PA1 PH0 AC0(0) ] 
 round 131 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 99.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 99.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 132 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 98.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 98.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 133 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 97.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 97.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 134 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 96.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 96.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 135 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 96.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 96.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 136 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 95.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 95.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 137 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 94.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 94.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 138 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 93.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 93.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 139 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 92.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 92.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 140 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 92.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 92.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 141 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 91.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 91.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 142 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 90.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 90.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 143 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 89.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 89.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 144 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 88.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 88.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 145 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 88.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 88.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 146 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 87.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 87.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 147 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 86.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 86.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 148 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 85.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 85.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 149 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 84.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 84.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 150 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 84.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 84.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 151 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 83.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 83.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 152 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 82.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 82.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 153 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 81.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 81.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 154 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 80.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 80.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 155 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 80.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 80.0 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 156 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 79.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 79.2 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 157 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 78.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 78.4 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 158 : target (178,45) -0.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 77.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 77.6 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 159 : target (70,33) 40.0 ; plane (127,127) 1 ; prop (20,35) 1 ;  [ HP 76.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ]  [ HP 76.8 pos (127,127) color 1 A L0 S0 PA1 PH0 AC0(0) ] 
 round 160 : target (70,33) 39.6 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 77.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 77.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 161 : target (70,33) 39.2 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 77.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 77.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 162 : target (70,33) 38.8 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 77.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 77.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 163 : target (70,33) 38.4 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 77.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 77.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 164 : target (70,33) 38.0 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 77.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 77.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 165 : target (70,33) 37.6 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 78.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 78.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 166 : target (70,33) 37.2 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 78.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 78.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 167 : target (70,33) 36.8 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 78.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 78.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 168 : target (70,33) 36.4 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 78.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 78.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 169 : target (70,33) 36.0 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 78.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 78.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 170 : target (70,33) 35.6 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 79.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 79.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 171 : target (70,33) 35.2 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 79.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 79.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 172 : target (70,33) 34.8 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 79.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 79.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 173 : target (70,33) 34.4 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 79.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 79.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 174 : target (70,33) 34.0 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 79.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 79.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 175 : target (70,33) 33.6 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 80.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 80.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 176 : target (70,33) 33.2 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 80.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 80.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 177 : target (70,33) 32.8 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 80.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 80.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 178 : target (70,33) 32.4 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 80.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 80.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 179 : target (70,33) 32.0 ; plane (127,127) 2 ; prop (20,35) 1 ;  [ HP 80.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 80.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 180 : target (70,33) 31.6 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 81.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 81.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 181 : target (70,33) 31.2 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 81.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 81.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 182 : target (70,33) 30.8 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 81.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 81.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 183 : target (70,33) 30.4 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 81.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 81.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 184 : target (70,33) 30.0 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 81.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 81.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 185 : target (70,33) 29.6 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 82.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 82.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 186 : target (70,33) 29.2 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 82.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 82.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 187 : target (70,33) 28.8 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 82.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 82.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 188 : target (70,33) 28.4 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 82.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 82.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 189 : target (70,33) 28.0 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 82.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 82.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 190 : target (70,33) 27.6 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 83.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 83.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 191 : target (70,33) 27.2 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 83.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 83.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 192 : target (70,33) 26.8 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 83.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 83.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 193 : target (70,33) 26.4 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 83.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 83.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 194 : target (70,33) 26.0 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 83.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 83.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 195 : target (70,33) 25.6 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 84.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 84.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 196 : target (70,33) 25.2 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 84.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 84.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 197 : target (70,33) 24.8 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 84.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 84.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 198 : target (70,33) 24.4 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 84.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 84.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 199 : target (70,33) 24.0 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 84.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 84.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 200 : target (70,33) 23.6 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 85.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 85.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 201 : target (70,33) 23.2 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 85.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 85.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 202 : target (70,33) 22.8 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 85.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 85.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 203 : target (70,33) 22.4 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 85.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 85.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 204 : target (70,33) 22.0 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 85.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 85.8 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 205 : target (70,33) 21.6 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 86.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 86.0 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 206 : target (70,33) 21.2 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 86.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 86.2 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 207 : target (70,33) 20.8 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 86.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 86.4 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
 round 208 : target (70,33) 20.4 ; plane (127,127) 2 ; prop (122,227) 3 ;  [ HP 86.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ]  [ HP 86.6 pos (127,127) color 1 A L1 S0 PA0 PH1 AC0(0) ] 
